CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0388/0120,M,15,I,CIV:C;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0388
S0388/0121,M,25,III,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:B;BIO:B;B-MATH:D,s0388
S0388/0122,M,27,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:B;BIO:B;B-MATH:C,s0388
S0388/0123,M,29,III,CIV:B;HIST:E;GEO:C;KISW:B;ENGL:C;BIO:C;B-MATH:D,s0388
S0388/0124,M,29,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B+;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0388
S0388/0125,M,27,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;BIO:C;B-MATH:E,s0388
S0388/0126,M,23,II,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0388
S0388/0127,M,15,I,CIV:B+;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0388
S0388/0128,M,24,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;BIO:B;B-MATH:B,s0388
S0388/0129,M,22,II,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:B+;BIO:C;B-MATH:B,s0388
S0388/0130,M,25,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;BIO:C;B-MATH:C,s0388
S0388/0131,M,23,II,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:B+;BIO:B;B-MATH:D,s0388
S0388/0132,M,26,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:B,s0388
S0388/0133,M,32,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:B;BIO:C;B-MATH:E,s0388
S0388/0134,M,17,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0388
S0388/0135,M,15,I,CIV:B;HIST:C;GEO:B+;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0388
S0388/0136,M,20,II,CIV:C;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B+;B-MATH:C,s0388
S0388/0137,M,25,III,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:C;BIO:C;B-MATH:B,s0388
S0388/0138,M,28,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0388
S0388/0139,M,23,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B;BIO:B;B-MATH:B,s0388
S0388/0140,M,28,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0388
S0389/0001,F,29,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:B;CHEM:D;BIO:B+;B-MATH:F,s0389
S0389/0002,F,42,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:F;BIO:F;B-MATH:D,s0389
S0389/0003,F,40,IV,CIV:F;HIST:D;GEO:E;KISW:D;ENGL:D;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0004,F,29,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:B+;CHEM:D;BIO:B;B-MATH:E,s0389
S0389/0005,F,38,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:D;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0006,F,42,IV,CIV:E;HIST:E;GEO:F;KISW:D;ENGL:D;LIT;ENG:E;BIO:F;B-MATH:F,s0389
S0389/0007,F,27,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:B+;LIT;ENG:C;CHEM:D;BIO:C;B-MATH:C,s0389
S0389/0008,F,30,III,CIV:D;HIST:E;GEO:C;KISW:D;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0389
S0389/0009,F,41,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0010,F,37,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:C;LIT;ENG:E;BIO:E;B-MATH:D,s0389
S0389/0011,F,34,IV,CIV:E;HIST:E;GEO:D;KISW:C;ENGL:D;LIT;ENG:D;CHEM:D;BIO:D;B-MATH:D,s0389
S0389/0012,F,38,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:C;LIT;ENG:F;BIO:D;B-MATH:F,s0389
S0389/0013,F,30,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:B;LIT;ENG:C;BIO:D;B-MATH:F;COMM:E,s0389
S0389/0014,F,36,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:D;LIT;ENG:C;BIO:D;B-MATH:F,s0389
S0389/0015,F,30,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:E,s0389
S0389/0016,F,34,IV,CIV:C;HIST:E;GEO:E;KISW:C;ENGL:B;LIT;ENG:D;BIO:E;B-MATH:F,s0389
S0389/0017,F,31,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:B;CHEM:D;BIO:C;B-MATH:E,s0389
S0389/0018,F,35,IV,CIV:D;HIST:E;GEO:D;KISW:D;ENGL:C;LIT;ENG:D;CHEM:E;BIO:D;B-MATH:E,s0389
S0389/0019,F,42,IV,CIV:F;HIST:F;GEO:E;KISW:C;ENGL:E;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0020,F,24,II,CIV:B;HIST:C;GEO:D;KISW:B;ENGL:B+;PHY:D;CHEM:C;BIO:B;COMP;STUD:D;B-MATH:D,s0389
S0389/0021,F,35,IV,CIV:E;HIST:E;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0022,F,31,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;COMP;STUD:D;B-MATH:D,s0389
S0389/0023,F,42,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:E;LIT;ENG:E;BIO:F;B-MATH:F,s0389
S0389/0024,F,34,IV,CIV:C;HIST:E;GEO:E;KISW:B;ENGL:C;LIT;ENG:D;BIO:E;B-MATH:F,s0389
S0389/0025,F,24,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;LIT;ENG:B;BIO:C;B-MATH:C,s0389
S0389/0026,F,25,III,CIV:C;HIST:D;GEO:C;KISW:B+;ENGL:B;CHEM:D;BIO:C;B-MATH:B,s0389
S0389/0027,F,34,IV,CIV:C;HIST:D;GEO:E;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0389
S0389/0028,F,35,IV,CIV:D;HIST:F;GEO:E;KISW:D;ENGL:B;BIO:D;B-MATH:F;COMM:E;B-KEEPING:D,s0389
S0389/0029,F,34,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;BIO:E;B-MATH:E,s0389
S0389/0030,F,30,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:D;CHEM:C;BIO:C;B-MATH:D,s0389
S0389/0031,F,41,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:D;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0032,F,32,IV,CIV:C;HIST:E;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;BIO:C;B-MATH:E;COMM:E,s0389
S0389/0033,F,44,0,CIV:F;HIST:E;GEO:E;KISW:D;ENGL:E;BIO:F;B-MATH:F,s0389
S0389/0034,F,32,IV,CIV:C;HIST:E;GEO:E;KISW:B;ENGL:C;LIT;ENG:D;CHEM:E;BIO:C;B-MATH:E,s0389
S0389/0035,F,32,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;BIO:E;B-MATH:E;COMM:F;B-KEEPING:D,s0389
S0389/0036,F,35,IV,CIV:E;HIST:E;GEO:E;KISW:B;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0037,F,28,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:D;BIO:C;B-MATH:D;COMM:E,s0389
S0389/0038,F,41,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0039,F,38,IV,CIV:E;HIST:E;GEO:D;KISW:D;ENGL:D;LIT;ENG:D;BIO:E;B-MATH:F;COMM:F,s0389
S0389/0040,F,36,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:D,s0389
S0389/0041,F,32,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:B;LIT;ENG:E;BIO:D;B-MATH:D,s0389
S0389/0042,F,39,IV,CIV:E;HIST:F;GEO:E;KISW:B;ENGL:D;BIO:D;B-MATH:F,s0389
S0389/0043,F,36,IV,CIV:D;HIST:F;GEO:D;KISW:C;ENGL:D;LIT;ENG:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0044,F,35,IV,CIV:E;HIST:D;GEO:D;KISW:D;ENGL:E;CHEM:D;BIO:C;B-MATH:D,s0389
S0389/0045,F,25,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0389
S0389/0046,F,25,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;CHEM:C;BIO:B;B-MATH:C,s0389
S0389/0047,F,28,III,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;BIO:D;B-MATH:E;COMM:E;B-KEEPING:D,s0389
S0389/0048,F,27,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0389
S0389/0049,F,30,III,CIV:D;HIST:D;GEO:D;KISW:B+;ENGL:B+;CHEM:X;BIO:D;B-MATH:E,s0389
S0389/0050,F,41,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:D;BIO:E;COMP;STUD:F;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0051,F,30,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:C;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:E,s0389
S0389/0052,F,30,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;CHEM:D;BIO:C;B-MATH:C,s0389
S0389/0053,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;LIT;ENG:D;BIO:E;B-MATH:E;COMM:F,s0389
S0389/0054,F,31,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:F,s0389
S0389/0055,F,37,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:D;BIO:D;B-MATH:E;COMM:E;B-KEEPING:D,s0389
S0389/0056,F,38,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:C;LIT;ENG:D;BIO:E;B-MATH:F,s0389
S0389/0057,F,45,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:E;LIT;ENG:E;BIO:F;B-MATH:F,s0389
S0389/0058,F,37,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:C;BIO:F;B-MATH:E;COMM:F;B-KEEPING:D,s0389
S0389/0059,F,42,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:E;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0060,F,36,IV,CIV:E;HIST:E;GEO:D;KISW:C;ENGL:C;LIT;ENG:E;BIO:D;B-MATH:F,s0389
S0389/0061,F,32,IV,CIV:D;HIST:F;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:D;B-MATH:D,s0389
S0389/0062,F,41,IV,CIV:D;HIST:F;GEO:E;KISW:D;ENGL:E;LIT;ENG:F;BIO:E;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0063,F,33,IV,CIV:D;HIST:E;GEO:D;KISW:D;ENGL:B;LIT;ENG:D;PHY:E;CHEM:D;BIO:D;B-MATH:E,s0389
S0389/0064,F,30,III,CIV:D;HIST:C;GEO:E;KISW:B;ENGL:B;LIT;ENG:D;BIO:C;B-MATH:F,s0389
S0389/0065,F,26,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;CHEM:D;BIO:B;B-MATH:D,s0389
S0389/0066,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;LIT;ENG:D;BIO:E;B-MATH:F,s0389
S0389/0067,F,39,IV,CIV:C;HIST:F;GEO:E;KISW:C;ENGL:D;BIO:E;B-MATH:F,s0389
S0389/0068,F,30,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;CHEM:D;BIO:C;B-MATH:D,s0389
S0389/0069,F,28,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B+;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0070,F,41,0,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:E;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0071,F,23,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0389
S0389/0072,F,41,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;LIT;ENG:E;BIO:F;B-MATH:F,s0389
S0389/0073,F,29,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:B;BIO:D;B-MATH:B;COMM:E;B-KEEPING:D,s0389
S0389/0074,F,31,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:D;LIT;ENG:C;CHEM:E;BIO:C;B-MATH:E,s0389
S0389/0075,F,29,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:B;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:E,s0389
S0389/0076,F,29,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;LIT;ENG:C;BIO:E;B-MATH:E;COMM:D,s0389
S0389/0077,F,36,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:B;BIO:E;COMP;STUD:E;B-MATH:F,s0389
S0389/0078,F,41,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:D;PHY:X;CHEM:E;BIO:F;B-MATH:F,s0389
S0389/0079,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:D;LIT;ENG:E;CHEM:E;BIO:E;B-MATH:F,s0389
S0389/0080,F,38,IV,CIV:E;HIST:E;GEO:D;KISW:D;ENGL:E;LIT;ENG:D;CHEM:D;BIO:E;B-MATH:F,s0389
S0389/0081,F,31,III,CIV:C;HIST:E;GEO:D;KISW:C;ENGL:B;BIO:D;COMP;STUD:D;B-MATH:E;COMM:E;B-KEEPING:D,s0389
S0389/0082,F,43,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:E;BIO:F;B-MATH:F,s0389
S0389/0083,F,31,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:E;CHEM:D;BIO:D;B-MATH:F,s0389
S0389/0084,F,35,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:B;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0085,F,34,IV,CIV:D;HIST:D;GEO:E;KISW:B;ENGL:B;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0086,F,39,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:D;LIT;ENG:X;BIO:E;B-MATH:F;COMM:E;B-KEEPING:E,s0389
S0389/0087,M,29,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:C;LIT;ENG:C;BIO:D;B-MATH:F,s0389
S0389/0088,M,32,IV,CIV:D;HIST:C;GEO:D;KISW:B;ENGL:C;BIO:D;B-MATH:E,s0389
S0389/0089,M,20,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B+;LIT;ENG:C;PHY:B;CHEM:C;BIO:B+;B-MATH:C,s0389
S0389/0090,M,32,IV,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:B;BIO:D;COMP;STUD:E;B-MATH:F,s0389
S0389/0091,M,41,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;BIO:E;COMP;STUD:X;B-MATH:F,s0389
S0389/0092,M,31,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:C;BIO:E;B-MATH:F,s0389
S0389/0093,M,22,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;LIT;ENG:B;PHY:C;CHEM:B;BIO:B;B-MATH:B+,s0389
S0389/0094,M,29,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B+;PHY:X;CHEM:X;BIO:D;COMP;STUD:D;B-MATH:D,s0389
S0389/0095,M,39,IV,CIV:D;HIST:E;GEO:E;KISW:E;ENGL:C;LIT;ENG:E;BIO:E;B-MATH:F,s0389
S0389/0096,M,31,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;LIT;ENG:D;BIO:F;B-MATH:C,s0389
S0389/0097,M,32,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:E,s0389
S0389/0098,M,17,I,CIV:C;HIST:D;GEO:B;KISW:B+;ENGL:B+;LIT;ENG:B;PHY:C;CHEM:B;BIO:B+;B-MATH:B+,s0389
S0389/0099,M,39,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:D;LIT;ENG:D;BIO:F;B-MATH:F,s0389
S0389/0100,M,25,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B+;PHY:D;CHEM:C;BIO:B+;B-MATH:D,s0389
S0389/0101,M,32,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:C;BIO:D;B-MATH:F,s0389
S0389/0102,M,26,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B;LIT;ENG:C;BIO:C;B-MATH:E;COMM:E;B-KEEPING:C,s0389
S0389/0103,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;CHEM:E;BIO:C;B-MATH:F,s0389
S0389/0104,M,18,II,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:C;LIT;ENG:B;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0389
S0389/0105,M,35,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:E;COMP;STUD:D;B-MATH:F,s0389
S0389/0106,M,31,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;COMP;STUD:C;B-MATH:E,s0389
S0389/0107,M,36,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:E;CHEM:E;BIO:E;B-MATH:E,s0389
S0389/0108,M,41,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:D;LIT;ENG:F;BIO:E;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0109,M,33,IV,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F;COMM:E,s0389
S0389/0110,M,41,IV,CIV:E;HIST:F;GEO:E;KISW:C;ENGL:D;BIO:E;B-MATH:F,s0389
S0389/0111,M,36,IV,CIV:D;HIST:D;GEO:E;KISW:D;ENGL:D;PHY:E;CHEM:D;BIO:D;B-MATH:E,s0389
S0389/0112,M,37,IV,CIV:D;HIST:D;GEO:E;KISW:D;ENGL:C;LIT;ENG:X;BIO:E;B-MATH:E,s0389
S0389/0113,M,20,II,CIV:B;HIST:D;GEO:B;KISW:B;ENGL:B+;LIT;ENG:B;CHEM:C;BIO:B+;B-MATH:C,s0389
S0389/0114,M,22,II,CIV:B;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:B;COMP;STUD:C;B-MATH:B+,s0389
S0389/0115,M,23,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;CHEM:C;BIO:B+;B-MATH:E,s0389
S0389/0116,M,41,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:E,s0389
S0389/0117,M,34,IV,CIV:E;HIST:D;GEO:E;KISW:B;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0118,M,31,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;LIT;ENG:D;BIO:E;B-MATH:F,s0389
S0389/0119,M,32,IV,CIV:C;HIST:E;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;COMP;STUD:E;B-MATH:D,s0389
S0389/0120,M,36,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:E;B-MATH:E,s0389
S0389/0121,M,29,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:C;LIT;ENG:C;BIO:E;B-MATH:F,s0389
S0389/0122,M,43,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:F;BIO:F;COMP;STUD:F;B-MATH:F,s0389
S0389/0123,M,34,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0389/0124,M,21,II,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;PHY:C;CHEM:B;BIO:B+;B-MATH:B,s0389
S0389/0125,M,43,0,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:E;BIO:E;COMP;STUD:X;B-MATH:F,s0389
S0389/0126,M,32,IV,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:C;LIT;ENG:X;BIO:D;B-MATH:F,s0389
S0389/0127,M,40,IV,CIV:E;HIST:E;GEO:D;KISW:D;ENGL:D;BIO:E;B-MATH:F,s0389
S0389/0128,M,31,III,CIV:B;HIST:D;GEO:D;KISW:D;ENGL:B;BIO:D;COMP;STUD:X;B-MATH:D;COMM:E;B-KEEPING:D,s0389
S0389/0129,M,24,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0389
S0389/0130,M,29,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:C;BIO:D;B-MATH:C,s0389
S0389/0131,M,35,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:B;LIT;ENG:X;BIO:D;B-MATH:F,s0389
S0389/0132,M,31,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:E,s0389
S0389/0133,M,34,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;LIT;ENG:D;CHEM:E;BIO:D;B-MATH:F,s0389
S0389/0134,M,27,III,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:C;LIT;ENG:C;BIO:D;B-MATH:C;COMM:C;B-KEEPING:B,s0389
S0389/0135,M,44,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:D;BIO:E;B-MATH:F,s0389
S0389/0136,M,41,IV,CIV:E;HIST:E;GEO:D;KISW:C;ENGL:E;BIO:F;COMP;STUD:X;B-MATH:F,s0389
S0389/0137,M,28,III,CIV:C;HIST:C;GEO:D;KISW:B+;ENGL:B;LIT;ENG:X;BIO:C;B-MATH:E,s0389
S0389/0138,M,21,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B;B-MATH:D,s0389
S0389/0139,M,43,0,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:E;BIO:F;COMP;STUD:X;B-MATH:F,s0389
S0389/0140,M,33,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0389
S0391/0001,F,36,IV,CIV:F;GEO:E;E-D-KIISLAMU:C;KISW:C;ENGL:D;ARABIC;LANGUAGE:D;PHY:E;CHEM:E;BIO:E;B-MATH:F,s0391
S0391/0002,F,42,0,CIV:E;GEO:F;E-D-KIISLAMU:E;KISW:E;ENGL:D;PHY:E;CHEM:E;BIO:F;B-MATH:F,s0391
S0391/0003,F,43,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;ARABIC;LANGUAGE:D;BIO:F;B-MATH:F,s0391
S0391/0004,F,47,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:E;ENGL:F;ARABIC;LANGUAGE:F;BIO:E;B-MATH:F,s0391
S0391/0005,F,43,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:E;ENGL:E;ARABIC;LANGUAGE:D;BIO:F;B-MATH:F,s0391
S0391/0006,F,37,IV,CIV:F;GEO:E;E-D-KIISLAMU:C;KISW:E;ENGL:E;ARABIC;LANGUAGE:D;PHY:E;CHEM:D;BIO:D;B-MATH:F,s0391
S0391/0007,F,43,0,CIV:F;GEO:F;E-D-KIISLAMU:D;KISW:E;ENGL:E;PHY:F;CHEM:E;BIO:E;B-MATH:F,s0391
S0391/0008,F,37,IV,CIV:F;GEO:E;E-D-KIISLAMU:C;KISW:C;ENGL:E;ARABIC;LANGUAGE:D;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0391
S0391/0009,F,-,ABS,CIV:X;HIST:X;GEO:X;E-D-KIISLAMU:X;KISW:X;ENGL:X;ARABIC;LANGUAGE:X;BIO:X;B-MATH:X,s0391
S0391/0010,F,42,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:C;ENGL:E;ARABIC;LANGUAGE:E;BIO:F;B-MATH:F,s0391
S0391/0011,F,41,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:E;KISW:C;ENGL:E;ARABIC;LANGUAGE:C;BIO:F;B-MATH:F,s0391
S0391/0012,F,35,IV,CIV:D;HIST:E;GEO:F;E-D-KIISLAMU:C;KISW:C;ENGL:E;ARABIC;LANGUAGE:D;BIO:D;B-MATH:F,s0391
S0391/0013,F,40,IV,CIV:F;GEO:E;E-D-KIISLAMU:C;KISW:D;ENGL:E;PHY:F;CHEM:E;BIO:E;B-MATH:F,s0391
S0391/0014,F,48,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:E;ENGL:F;ARABIC;LANGUAGE:F;BIO:F;B-MATH:F,s0391
S0391/0015,F,43,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:C;KISW:E;ENGL:F;ARABIC;LANGUAGE:D;BIO:F;B-MATH:F,s0391
S0391/0016,F,45,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:E;ENGL:E;ARABIC;LANGUAGE:F;BIO:F;B-MATH:F,s0391
S0391/0017,F,39,IV,CIV:F;HIST:F;GEO:E;E-D-KIISLAMU:B;KISW:E;ENGL:E;ARABIC;LANGUAGE:C;BIO:F;B-MATH:F,s0391
S0391/0018,F,33,IV,CIV:E;HIST:F;GEO:E;E-D-KIISLAMU:B;KISW:B;ENGL:D;ARABIC;LANGUAGE:C;BIO:E;B-MATH:F,s0391
S0391/0019,F,46,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:E;ENGL:E;ARABIC;LANGUAGE:E;BIO:F;B-MATH:F,s0391
S0391/0020,F,48,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:E;ENGL:F;ARABIC;LANGUAGE:F;BIO:F;B-MATH:F,s0391
