CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0316/0242,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0243,M,22,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C;ADD;MATH:C,s0316
S0316/0244,M,24,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0245,M,20,II,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:B,s0316
S0316/0246,M,21,II,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0247,M,28,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:F;LIT;ENG:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0316
S0316/0248,M,17,I,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0316
S0316/0249,M,30,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:F;BIO:D;B-MATH:D,s0316
S0316/0250,M,28,IV,CIV:D;HIST:C;GEO:F;KISW:D;ENGL:D;PHY:X;CHEM:X;BIO:D;B-MATH:D,s0316
S0316/0251,M,26,IV,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:F,s0316
S0316/0252,M,*E,*E,,s0316
S0316/0253,M,26,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:F;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0254,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0255,M,22,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0256,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0257,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0316
S0316/0258,M,*E,*E,,s0316
S0316/0259,M,26,IV,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0316
S0316/0260,M,23,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0316
S0316/0261,M,26,IV,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:F,s0316
S0316/0262,M,23,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:D;BIO:D;B-MATH:D,s0316
S0316/0263,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0264,M,*E,*E,,s0316
S0316/0265,M,21,II,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0266,M,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D;ADD;MATH:X,s0316
S0316/0267,M,33,IV,CIV:D;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0316
S0316/0268,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0269,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0270,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0316
S0316/0271,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0272,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0273,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0274,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:F;B-MATH:F,s0316
S0316/0275,M,19,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0316
S0316/0276,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0277,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:X;CHEM:D;BIO:C;B-MATH:D,s0316
S0316/0278,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:D;B-KEEPING:F,s0316
S0316/0279,M,26,IV,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0316
S0316/0280,M,16,I,CIV:C;HIST:C;GEO:B;E-D-KIISLAMU:D;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0316
S0316/0281,M,21,II,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:C;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:C,s0316
S0316/0282,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0283,M,*E,*E,,s0316
S0316/0284,M,24,III,CIV:D;HIST:C;GEO:D;E-D-KIISLAMU:D;KISW:D;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:C,s0316
S0316/0285,M,22,III,CIV:C;HIST:C;GEO:D;E-D-KIISLAMU:F;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:B;B-MATH:F,s0316
S0316/0286,M,18,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:C;B-MATH:C,s0316
S0316/0287,M,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0316
S0316/0288,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0289,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0290,M,25,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0316
S0316/0291,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0292,M,31,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0293,M,21,II,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C;ADD;MATH:C,s0316
S0316/0294,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0316
S0316/0295,M,31,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0316
S0316/0296,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0316
S0316/0297,M,22,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;BIO:C;B-MATH:F;COMM:D;B-KEEPING:F,s0316
S0316/0298,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0299,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0316
S0316/0300,M,30,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0301,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0302,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0303,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0304,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0305,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0306,M,15,I,CIV:C;HIST:C;GEO:B;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0316
S0316/0307,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0308,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0309,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0310,M,17,I,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0316
S0316/0311,M,28,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:F;B-KEEPING:D,s0316
S0316/0312,M,20,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0316
S0316/0313,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0314,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:B;CHEM:C;BIO:C;B-MATH:C;ADD;MATH:B,s0316
S0316/0315,M,29,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F;FOOD:C,s0316
S0316/0316,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0317,M,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0318,M,30,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:D;LIT;ENG:X;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0316
S0316/0319,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0320,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0321,M,*E,*E,,s0316
S0316/0322,M,34,FLD,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0323,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:F;BIO:D;B-MATH:D,s0316
S0316/0324,M,25,III,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:D;BIO:C;B-MATH:F,s0316
S0316/0325,M,29,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:C;BIO:D;B-MATH:F,s0316
S0316/0326,M,23,III,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0327,M,13,I,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:A;ADD;MATH:B,s0316
S0316/0328,M,22,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:D;B-MATH:C;ADD;MATH:D,s0316
S0316/0329,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:D,s0316
S0316/0330,M,30,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D;ADD;MATH:D,s0316
S0316/0331,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0332,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0333,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0334,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0335,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:C,s0316
S0316/0336,M,30,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0337,M,20,II,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:B;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0338,M,29,IV,CIV:C;HIST:D;GEO:F;KISW:F;ENGL:C;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0316
S0316/0339,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0340,M,32,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0341,M,*E,*E,,s0316
S0316/0342,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0343,M,18,II,CIV:C;HIST:B;GEO:C;E-D-KIISLAMU:D;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0316
S0316/0344,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0345,M,24,III,CIV:D;HIST:C;GEO:C;E-D-KIISLAMU:D;KISW:D;ENGL:D;PHY:C;CHEM:D;BIO:D;B-MATH:C,s0316
S0316/0346,M,*E,*E,,s0316
S0316/0347,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:D,s0316
S0316/0348,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0349,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0316
S0316/0350,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0351,M,17,I,CIV:B;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0316
S0316/0352,M,17,I,CIV:D;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B;FOOD:C,s0316
S0316/0353,M,32,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0316
S0316/0354,M,17,I,CIV:C;HIST:B;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:A;B-MATH:B;ADD;MATH:C,s0316
S0316/0355,M,33,IV,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0316
S0316/0356,M,26,IV,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0316
S0316/0357,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0358,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0316
S0316/0359,M,28,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:C;COMM:D;B-KEEPING:D,s0316
S0316/0360,M,19,II,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:B;ADD;MATH:C,s0316
S0316/0361,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0362,M,28,IV,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0363,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0364,M,23,III,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0365,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0366,M,20,II,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:F;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0316
S0316/0367,M,26,IV,CIV:D;HIST:C;GEO:D;E-D-KIISLAMU:C;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0316
S0316/0368,M,24,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0316
S0316/0369,M,22,III,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0370,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0371,M,32,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0316
S0316/0372,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0373,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0316
S0316/0374,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0375,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0316
S0316/0376,M,27,IV,CIV:D;HIST:C;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0316
S0316/0377,M,20,II,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0316
S0316/0378,M,24,III,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:C,s0316
S0316/0379,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0380,M,30,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0316
S0316/0381,M,28,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0316
S0316/0382,M,29,IV,CIV:F;HIST:D;GEO:D;KISW:F;ENGL:D;BIO:D;B-MATH:C,s0316
S0316/0383,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:D,s0316
S0316/0384,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0385,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0386,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0316
S0316/0387,M,21,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:C,s0316
S0316/0388,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0316
S0316/0389,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0316
S0316/0390,M,24,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0316
S0316/0391,M,27,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0316
S0316/0392,M,32,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0316
S0316/0393,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0394,M,*E,*E,,s0316
S0316/0395,M,26,IV,CIV:D;HIST:C;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0316
S0316/0396,M,*E,*E,,s0316
S0316/0397,M,*E,*E,,s0316
S0316/0398,M,24,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0316
S0316/0399,M,23,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0316
S0316/0400,M,34,FLD,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0401,M,32,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0316
S0316/0402,M,21,II,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C;ADD;MATH:C,s0316
S0316/0403,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0404,M,22,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:F;BIO:C;B-MATH:D;FOOD:C,s0316
S0316/0405,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:D;B-KEEPING:F,s0316
S0316/0406,M,27,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0316
S0316/0407,M,*E,*E,,s0316
S0316/0408,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0316
S0316/0409,M,17,I,CIV:C;HIST:B;GEO:C;E-D-KIISLAMU:B;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0316
S0316/0410,M,18,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:A;B-MATH:C;ADD;MATH:C,s0316
S0316/0411,M,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0316
S0316/0412,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:D;COMM:F;B-KEEPING:F,s0316
S0316/0413,M,21,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0316
S0316/0414,M,17,I,CIV:C;HIST:B;GEO:C;E-D-KIISLAMU:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0316
S0316/0415,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0316
S0316/0416,M,18,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0316
S0316/0417,M,33,IV,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0316
S0317/0001,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0002,F,27,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;LIT;ENG:D;CHEM:D;BIO:D;B-MATH:D,s0317
S0317/0003,F,35,FLD,CIV:X;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0317
S0317/0004,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;LIT;ENG:F;BIO:F;B-MATH:F,s0317
S0317/0005,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0317
S0317/0006,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0317
S0317/0007,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0008,F,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;LIT;ENG:F;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0317
S0317/0009,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0010,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;LIT;ENG:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0011,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0317
S0317/0012,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0317
S0317/0013,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;CHEM:F;BIO:F;B-MATH:F,s0317
S0317/0014,F,30,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;LIT;ENG:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0317
S0317/0015,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0016,F,34,FLD,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;CHEM:F;BIO:F;B-MATH:F,s0317
S0317/0017,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F;COMM:X;B-KEEPING:F,s0317
S0317/0018,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0317
S0317/0019,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0317
S0317/0020,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;CHEM:F;BIO:F;B-MATH:F,s0317
