CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0359/0211,M,24,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0359
S0359/0212,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:X;CHEM:F;BIO:C;B-MATH:X,s0359
S0359/0213,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0214,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0359
S0359/0215,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0216,M,30,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0359
S0359/0217,M,27,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0359
S0359/0218,M,28,IV,CIV:F;HIST:F;GEO:D;KISW:C;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0359
S0359/0219,M,32,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0359
S0359/0220,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0359
S0359/0221,M,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0359
S0359/0222,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0359
S0359/0223,M,31,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0359
S0359/0224,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0359
S0359/0225,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0359
S0359/0226,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0359
S0359/0227,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:F;B-KEEPING:D,s0359
S0359/0228,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0229,M,33,IV,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0359
S0359/0230,M,33,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0231,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0232,M,18,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0359
S0359/0233,M,20,II,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0359
S0359/0234,M,24,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0359
S0359/0235,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0236,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:F;CHEM:F;BIO:C;B-MATH:F,s0359
S0359/0237,M,27,IV,CIV:C;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0359
S0359/0238,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0359
S0359/0239,M,30,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0359
S0359/0240,M,23,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0359
S0359/0241,M,23,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:F;B-KEEPING:D,s0359
S0359/0242,M,30,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:X;CHEM:F;BIO:D;B-MATH:F,s0359
S0359/0243,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0359
S0359/0244,M,20,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0359
S0359/0245,M,31,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0359
S0359/0246,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0359
S0359/0247,M,32,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0359
S0359/0248,M,32,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0359
S0359/0249,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:C;B-MATH:F,s0359
S0359/0250,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0359
S0360/0001,F,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0002,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0003,F,31,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:F;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0004,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0005,F,31,IV,CIV:F;HIST:D;GEO:D;KISW:C;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0006,F,27,IV,CIV:D;HIST:D;GEO:F;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0360
S0360/0007,F,*E,*E,,s0360
S0360/0008,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0009,F,*E,*E,,s0360
S0360/0010,F,-,ABS,CIV:X;HIST:X;GEO:X;E-D-KIISLAMU:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0011,F,32,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0012,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0013,F,29,IV,CIV:F;HIST:D;GEO:F;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0014,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0015,F,*E,*E,,s0360
S0360/0016,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0017,F,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0018,F,*E,*E,,s0360
S0360/0019,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0020,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0021,F,*E,*E,,s0360
S0360/0022,F,*E,*E,,s0360
S0360/0023,F,*E,*E,,s0360
S0360/0024,F,-,0,CIV:F;HIST:F;GEO:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0025,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0026,F,*E,*E,,s0360
S0360/0027,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0028,F,34,0,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0029,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0030,F,*E,*E,,s0360
S0360/0031,F,*E,*E,,s0360
S0360/0032,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0033,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0034,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0035,F,*E,*E,,s0360
S0360/0036,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0037,F,30,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0038,F,*E,*E,,s0360
S0360/0039,F,32,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;CHEM:D;BIO:F;B-MATH:F,s0360
S0360/0040,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0041,F,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:C;BIO:D;B-MATH:F,s0360
S0360/0042,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0043,F,25,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0044,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0045,F,30,IV,CIV:F;HIST:F;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0046,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0047,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0048,F,*E,*E,,s0360
S0360/0049,F,*E,*E,,s0360
S0360/0050,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0051,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0052,F,32,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0053,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0054,F,32,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0055,F,*E,*E,,s0360
S0360/0056,F,*E,*E,,s0360
S0360/0057,F,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0058,F,33,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0059,F,32,IV,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0060,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0061,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0062,F,24,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0360
S0360/0063,F,30,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0064,F,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0065,F,23,III,CIV:D;HIST:C;GEO:D;KISW:B;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0360
S0360/0066,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0067,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0068,F,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0069,F,*E,*E,,s0360
S0360/0070,F,*E,*E,,s0360
S0360/0071,F,*E,*E,,s0360
S0360/0072,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0073,F,*E,*E,,s0360
S0360/0074,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0075,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0360
S0360/0076,F,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0077,F,29,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0078,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0079,F,*E,*E,,s0360
S0360/0080,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0081,F,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0082,F,31,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0083,F,*E,*E,,s0360
S0360/0084,F,*E,*E,,s0360
S0360/0085,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0086,F,*E,*E,,s0360
S0360/0087,F,*E,*E,,s0360
S0360/0088,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0360
S0360/0089,M,25,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0360
S0360/0090,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0091,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0092,M,28,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:F;B-MATH:F,s0360
S0360/0093,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0094,M,20,II,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:B;BIO:B;B-MATH:C,s0360
S0360/0095,M,-,ABS,CIV:X;HIST:X;GEO:X;E-D-KIISLAMU:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0096,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0097,M,*E,*E,,s0360
S0360/0098,M,25,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0360
S0360/0099,M,*E,*E,,s0360
S0360/0100,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0101,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0102,M,32,IV,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0103,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0360
S0360/0104,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0105,M,*E,*E,,s0360
S0360/0106,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0360
S0360/0107,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;PHY:X;CHEM:X;BIO:X;B-MATH:X,s0360
S0360/0108,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0109,M,31,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0110,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0111,M,*E,*E,,s0360
S0360/0112,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0113,M,*E,*E,,s0360
S0360/0114,M,21,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:B;BIO:B;B-MATH:D,s0360
S0360/0115,M,23,III,CIV:F;HIST:D;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0360
S0360/0116,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0117,M,*E,*E,,s0360
S0360/0118,M,*E,*E,,s0360
S0360/0119,M,*E,*E,,s0360
S0360/0120,M,24,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:D;B-MATH:D,s0360
S0360/0121,M,31,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0122,M,25,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0360
S0360/0123,M,*E,*E,,s0360
S0360/0124,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0125,M,24,III,CIV:D;HIST:C;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:D;B-MATH:F,s0360
S0360/0126,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0127,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0128,M,32,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0129,M,*E,*E,,s0360
S0360/0130,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0131,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0132,M,27,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0133,M,32,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:D;BIO:F;B-MATH:F,s0360
S0360/0134,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0135,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0136,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;CHEM:F;BIO:F;B-MATH:F,s0360
S0360/0137,M,23,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0360
S0360/0138,M,*E,*E,,s0360
S0360/0139,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0140,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0141,M,23,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0360
S0360/0142,M,31,IV,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0143,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:D;CHEM:F;BIO:D;B-MATH:F,s0360
S0360/0144,M,27,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:C;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0145,M,20,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0360
S0360/0146,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:D;CHEM:F;BIO:F;B-MATH:F,s0360
S0360/0147,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0148,M,31,IV,CIV:F;HIST:F;GEO:D;KISW:C;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0149,M,*E,*E,,s0360
S0360/0150,M,*E,*E,,s0360
S0360/0151,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0152,M,15,I,CIV:C;HIST:B;GEO:B;KISW:B;ENGL:C;PHY:C;CHEM:A;BIO:B;B-MATH:C,s0360
S0360/0153,M,33,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0154,M,31,IV,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0360
S0360/0155,M,*E,*E,,s0360
S0360/0156,M,30,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0157,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0158,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0360
S0360/0159,M,26,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0360
S0360/0160,M,24,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0360
S0360/0161,M,*E,*E,,s0360
S0360/0162,M,24,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0360
S0360/0163,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0360
S0360/0164,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0360
S0360/0165,M,*E,*E,,s0360
S0360/0166,M,*E,*E,,s0360
S0360/0167,M,32,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0168,M,31,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0169,M,31,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0360
S0360/0170,M,23,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0360
S0360/0171,M,*E,*E,,s0360
S0360/0172,M,23,III,CIV:D;HIST:D;GEO:C;E-D-KIISLAMU:D;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0360
S0361/0001,F,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:F,s0361
S0361/0002,F,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;CHEM:F;BIO:C;B-MATH:F,s0361
S0361/0003,F,25,III,CIV:D;HIST:F;GEO:D;KISW:C;ENGL:D;PHY:F;CHEM:C;BIO:C;B-MATH:D,s0361
S0361/0004,F,27,IV,CIV:D;HIST:F;GEO:D;KISW:C;ENGL:D;LIT;ENG:C;CHEM:F;BIO:D;B-MATH:F,s0361
S0361/0005,F,25,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:C;BIO:D;B-MATH:D,s0361
S0361/0006,F,27,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:D;B-MATH:D,s0361
S0361/0007,F,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;LIT;ENG:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0361
S0361/0008,F,25,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0361
S0361/0009,F,24,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0361
S0361/0010,F,17,I,CIV:C;HIST:C;GEO:B;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0361
S0361/0011,F,21,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0361
S0361/0012,F,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0361
S0361/0013,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0361
S0361/0014,F,23,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0361
S0361/0015,F,24,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:D;CHEM:F;BIO:C;B-MATH:F,s0361
S0361/0016,F,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0361
S0361/0017,F,32,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;CHEM:F;BIO:D;B-MATH:F,s0361
